DrugBankID_InteractorA	DrugBankID_InteractorB	Adverse
DB00182	DB00850	Y
DB00182	DB01267	Y
DB00182	DB01192	Y
DB00182	DB00497	Y
DB00182	DB00334	Y
DB00182	DB00540	Y
DB00182	DB00844	Y
DB00182	DB00295	Y
DB00182	DB01403	Y
DB00182	DB01577	Y
DB00182	DB00333	Y
DB00182	DB08815	Y
DB00182	DB00408	Y
DB00182	DB01356	Y
DB00182	DB00854	Y
DB00182	DB00598	Y
DB00182	DB00458	Y
DB00182	DB04946	Y
DB00182	DB00327	Y
DB00182	DB00956	Y
DB00182	DB00502	Y
DB00182	DB00813	Y
DB00182	DB00470	Y
DB00182	DB01151	Y
DB00182	DB00318	Y
DB00182	DB00363	Y
DB00182	DB01242	Y
DB00182	DB00477	Y
DB00182	DB01114	Y
DB00182	DB00201	Y
DB00182	DB00611	Y
DB00182	DB00921	Y
DB00182	DB00289	Y
DB00182	DB06216	Y
DB00182	DB01238	Y
DB00182	DB00543	Y
DB00182	DB00321	Y
DB00182	DB01223	Y
DB00182	DB01193	Y
DB00126	DB00957	Y
DB00126	DB06713	Y
DB00126	DB01577	Y
DB00126	DB00823	Y
DB00126	DB00977	Y
DB00126	DB04574	Y
DB00126	DB01395	Y
DB00126	DB00304	Y
DB00973	DB00122	Y
DB00122	DB00682	Y
DB00122	DB01394	Y
DB01198	DB01041	Y
DB01198	DB06204	Y
DB01198	DB00268	Y
DB01198	DB04868	Y
DB01198	DB01149	Y
DB01198	DB00370	Y
DB01198	DB00834	Y
DB01198	DB01403	Y
DB01198	DB00956	Y
DB01198	DB00470	Y
DB01198	DB00343	Y
DB01198	DB01151	Y
DB01198	DB01254	Y
DB01198	DB00921	Y
DB01198	DB00559	Y
DB01198	DB00121	Y
DB00364	DB00695	Y
DB00364	DB00121	Y
DB00938	DB00277	Y
DB00938	DB01149	Y
DB00938	DB00834	Y
DB00938	DB01577	Y
DB00938	DB00408	Y
DB00938	DB00598	Y
DB00938	DB00470	Y
DB00938	DB00343	Y
DB00938	DB01151	Y
DB00938	DB01254	Y
DB00938	DB00201	Y
DB00938	DB00121	Y
DB00938	DB00289	Y
DB00938	DB01223	Y
DB00938	DB01193	Y
DB00243	DB01030	Y
DB00243	DB00794	Y
DB00243	DB01100	Y
DB00243	DB06589	Y
DB00243	DB01149	Y
DB00243	DB00834	Y
DB00243	DB00956	Y
DB00243	DB00343	Y
DB00243	DB01151	Y
DB00243	DB01254	Y
DB00243	DB01394	Y
DB00243	DB06616	Y
DB00243	DB00559	Y
DB00243	DB00121	Y
DB00243	DB01238	Y
DB01182	DB00285	Y
DB01182	DB00373	Y
DB01182	DB00208	Y
DB01182	DB00277	Y
DB01182	DB00489	Y
DB01182	DB00418	Y
DB01182	DB08877	Y
DB01182	DB00571	Y
DB01182	DB00721	Y
DB01182	DB01035	Y
DB01182	DB00794	Y
DB01182	DB00960	Y
DB01182	DB00312	Y
DB01182	DB01359	Y
DB01182	DB00715	Y
DB01182	DB01149	Y
DB01182	DB04861	Y
DB01182	DB00834	Y
DB01182	DB00264	Y
DB01182	DB01403	Y
DB01182	DB06218	Y
DB01182	DB00598	Y
DB01182	DB00458	Y
DB01182	DB01355	Y
DB01182	DB01354	Y
DB01182	DB00176	Y
DB01182	DB00472	Y
DB01182	DB00476	Y
DB01182	DB00204	Y
DB01182	DB00280	Y
DB01182	DB00343	Y
DB01182	DB01151	Y
DB01182	DB01242	Y
DB01182	DB00482	Y
DB01182	DB01136	Y
DB01182	DB01353	Y
DB01182	DB00237	Y
DB01182	DB00612	Y
DB01182	DB00121	Y
DB01182	DB00195	Y
DB01182	DB01238	Y
DB01182	DB01223	Y
DB01182	DB01193	Y
DB00707	DB00831	Y
DB00707	DB00755	Y
DB00707	DB00500	Y
DB00707	DB01124	Y
DB00707	DB01600	Y
DB00707	DB00679	Y
DB00707	DB00605	Y
DB00707	DB00420	Y
DB00707	DB00554	Y
DB00707	DB01621	Y
DB00707	DB00850	Y
DB00707	DB00991	Y
DB00707	DB00788	Y
DB00707	DB00461	Y
DB00707	DB00524	Y
DB00707	DB00232	Y
DB00707	DB01403	Y
DB00707	DB00814	Y
DB00707	DB00784	Y
DB00707	DB00465	Y
DB00707	DB01009	Y
DB00707	DB00328	Y
DB00707	DB00808	Y
DB00707	DB01050	Y
DB00707	DB00999	Y
DB00707	DB01016	Y
DB00707	DB01067	Y
DB00707	DB00222	Y
DB00707	DB01120	Y
DB00707	DB00573	Y
DB00707	DB00749	Y
DB00707	DB00861	Y
DB00707	DB00477	Y
DB00707	DB00880	Y
DB00707	DB00482	Y
DB00707	DB00121	Y
DB00707	DB00436	Y
DB00619	DB00794	Y
DB00619	DB04868	Y
DB00619	DB01149	Y
DB00619	DB01050	Y
DB00619	DB01073	Y
DB00619	DB00343	Y
DB00619	DB01151	Y
DB00619	DB00121	Y
DB00470	DB01624	Y
DB00470	DB00246	Y
DB00470	DB00726	Y
DB00470	DB00831	Y
DB00470	DB00193	Y
DB00470	DB01124	Y
DB00470	DB00697	Y
DB00470	DB01623	Y
DB00470	DB00679	Y
DB00470	DB01041	Y
DB00470	DB06204	Y
DB00470	DB00708	Y
DB00470	DB00398	Y
DB00470	DB00418	Y
DB00470	DB00734	Y
DB00470	DB00899	Y
DB00470	DB00980	Y
DB00470	DB00468	Y
DB00470	DB01224	Y
DB00470	DB00344	Y
DB00470	DB01069	Y
DB00470	DB00420	Y
DB00470	DB00794	Y
DB00470	DB01621	Y
DB00470	DB01100	Y
DB00470	DB00454	Y
DB00470	DB00850	Y
DB00470	DB00312	Y
DB00470	DB01267	Y
DB00470	DB01192	Y
DB00470	DB00497	Y
DB00470	DB00334	Y
DB00470	DB00540	Y
DB00470	DB04868	Y
DB00470	DB01149	Y
DB00470	DB00844	Y
DB00470	DB00295	Y
DB00470	DB00370	Y
DB00470	DB01403	Y
DB00470	DB01577	Y
DB00470	DB00333	Y
DB00470	DB00934	Y
DB00470	DB08815	Y
DB00470	DB00408	Y
DB00470	DB00854	Y
DB00470	DB01097	Y
DB00470	DB00598	Y
DB00470	DB01029	Y
DB00470	DB00458	Y
DB00470	DB04946	Y
DB00470	DB00327	Y
DB00470	DB00956	Y
DB00470	DB00502	Y
DB00470	DB01018	Y
DB00470	DB00813	Y
DB00470	DB00343	Y
DB00470	DB01151	Y
DB00470	DB00318	Y
DB00470	DB00363	Y
DB00470	DB00575	Y
DB00470	DB01242	Y
DB00470	DB00477	Y
DB00470	DB01114	Y
DB00470	DB00611	Y
DB00470	DB00237	Y
DB00470	DB00921	Y
DB00470	DB01558	Y
DB00470	DB00121	Y
DB00470	DB06216	Y
DB00470	DB01238	Y
DB00470	DB00543	Y
DB00470	DB00321	Y
DB00470	DB01193	Y
DB01184	DB01367	Y
DB01184	DB04868	Y
DB01184	DB01149	Y
DB01184	DB00834	Y
DB01184	DB00343	Y
DB01184	DB01151	Y
DB01184	DB00121	Y
DB00204	DB00541	Y
DB00204	DB00570	Y
DB00204	DB00384	Y
DB00204	DB00208	Y
DB00204	DB00877	Y
DB00204	DB00396	Y
DB00204	DB06713	Y
DB00204	DB00401	Y
DB00204	DB01115	Y
DB00204	DB01149	Y
DB00204	DB01204	Y
DB00204	DB00834	Y
DB00204	DB00524	Y
DB00204	DB00232	Y
DB00204	DB00351	Y
DB00204	DB08815	Y
DB00204	DB01029	Y
DB00204	DB00808	Y
DB00204	DB00999	Y
DB00204	DB01275	Y
DB00204	DB01016	Y
DB00204	DB00695	Y
DB00204	DB00176	Y
DB00204	DB08868	Y
DB00204	DB00813	Y
DB00204	DB01023	Y
DB00204	DB00773	Y
DB00204	DB00823	Y
DB00204	DB00977	Y
DB00204	DB00903	Y
DB00204	DB01395	Y
DB00204	DB01248	Y
DB00204	DB00343	Y
DB00204	DB00304	Y
DB00204	DB01406	Y
DB00204	DB00880	Y
DB00204	DB08907	Y
DB00204	DB00887	Y
DB00204	DB01200	Y
DB00204	DB00121	Y
DB00204	DB00436	Y
DB00204	DB00381	Y
DB00204	DB00594	Y
DB00485	DB06335	Y
DB00485	DB01024	Y
DB00485	DB00688	Y
DB00485	DB00563	Y
DB00485	DB00956	Y
DB00485	DB00121	Y
DB00485	DB01238	Y
DB06616	DB00675	Y
DB06616	DB01268	Y
DB06616	DB00468	Y
DB06616	DB00571	Y
DB06616	DB00396	Y
DB06616	DB00794	Y
DB06616	DB04868	Y
DB06616	DB01149	Y
DB06616	DB00834	Y
DB06616	DB00975	Y
DB06616	DB00343	Y
DB06616	DB01151	Y
DB06616	DB01254	Y
DB06616	DB00363	Y
DB06616	DB01136	Y
DB06616	DB00559	Y
DB06616	DB00121	Y
DB00559	DB00541	Y
DB00559	DB00570	Y
DB00559	DB06684	Y
DB00559	DB00285	Y
DB00559	DB00726	Y
DB00559	DB00193	Y
DB00559	DB01036	Y
DB00559	DB01124	Y
DB00559	DB00208	Y
DB00559	DB00277	Y
DB00559	DB00675	Y
DB00559	DB01268	Y
DB00559	DB00398	Y
DB00559	DB00877	Y
DB00559	DB06335	Y
DB00559	DB08877	Y
DB00559	DB01656	Y
DB00559	DB00912	Y
DB00559	DB00468	Y
DB00559	DB01224	Y
DB00559	DB00396	Y
DB00559	DB01087	Y
DB00559	DB01621	Y
DB00559	DB01100	Y
DB00559	DB06589	Y
DB00559	DB00497	Y
DB00559	DB00957	Y
DB00559	DB00717	Y
DB00559	DB06713	Y
DB00559	DB00401	Y
DB00559	DB00393	Y
DB00559	DB04868	Y
DB00559	DB01115	Y
DB00559	DB01149	Y
DB00559	DB00731	Y
DB00559	DB00370	Y
DB00559	DB00834	Y
DB00559	DB00333	Y
DB00559	DB00603	Y
DB00559	DB08815	Y
DB00559	DB08882	Y
DB00559	DB00367	Y
DB00559	DB01097	Y
DB00559	DB00270	Y
DB00559	DB00762	Y
DB00559	DB01029	Y
DB00559	DB00956	Y
DB00559	DB00502	Y
DB00559	DB01018	Y
DB00559	DB01016	Y
DB00559	DB00317	Y
DB00559	DB00499	Y
DB00559	DB00813	Y
DB00559	DB01023	Y
DB00559	DB00773	Y
DB00559	DB00294	Y
DB00559	DB00823	Y
DB00559	DB00977	Y
DB00559	DB04574	Y
DB00559	DB01175	Y
DB00559	DB01395	Y
DB00559	DB00590	Y
DB00559	DB01248	Y
DB00559	DB00280	Y
DB00559	DB00343	Y
DB00559	DB00304	Y
DB00559	DB01151	Y
DB00559	DB01254	Y
DB00559	DB00215	Y
DB00559	DB01166	Y
DB00559	DB00608	Y
DB00559	DB06772	Y
DB00559	DB00921	Y
DB00559	DB00612	Y
DB00559	DB00121	Y
DB00559	DB01238	Y
DB00559	DB00381	Y
DB00559	DB01223	Y
DB00121	DB01624	Y
DB00121	DB06684	Y
DB00121	DB06335	Y
DB00121	DB00468	Y
DB00121	DB01100	Y
DB00121	DB00337	Y
DB00121	DB00497	Y
DB00121	DB08815	Y
DB00121	DB00956	Y
DB00121	DB00813	Y
DB00121	DB01394	Y
DB00121	DB01166	Y
DB00121	DB01294	Y
DB00121	DB01238	Y
DB01394	DB00675	Y
DB01394	DB01268	Y
DB01394	DB00468	Y
DB01394	DB00571	Y
DB01394	DB00396	Y
DB01394	DB04868	Y
DB01394	DB01149	Y
DB01394	DB00834	Y
DB01394	DB00975	Y
DB01394	DB00343	Y
DB01394	DB01151	Y
DB01394	DB01254	Y
DB01394	DB00115	Y
DB01394	DB01136	Y
DB00112	DB01268	Y
DB00112	DB00398	Y
DB00112	DB00762	Y
DB00112	DB00445	Y
DB00112	DB00694	Y
DB00112	DB00363	Y
DB00929	DB00107	Y
DB00917	DB00107	Y
DB00107	DB00834	Y
DB06218	DB01124	Y
DB06218	DB00697	Y
DB06218	DB00373	Y
DB06218	DB00708	Y
DB06218	DB00489	Y
DB06218	DB00571	Y
DB06218	DB00960	Y
DB06218	DB01359	Y
DB06218	DB00104	Y
DB06218	DB01149	Y
DB06218	DB04861	Y
DB06218	DB01203	Y
DB06218	DB00264	Y
DB06218	DB00968	Y
DB06218	DB00598	Y
DB06218	DB01018	Y
DB06218	DB08868	Y
DB06218	DB00343	Y
DB06218	DB00575	Y
DB06218	DB01136	Y
DB06218	DB00612	Y
DB06218	DB00436	Y
DB06218	DB00335	Y
DB06218	DB01193	Y
DB00099	DB01030	Y
DB00099	DB00290	Y
DB00384	DB00193	Y
DB00384	DB06204	Y
DB00384	DB00708	Y
DB00384	DB00421	Y
DB00384	DB00418	Y
DB00384	DB00073	Y
DB00384	DB00734	Y
DB00384	DB00899	Y
DB00384	DB00794	Y
DB00384	DB00454	Y
DB00384	DB00806	Y
DB00384	DB00312	Y
DB00384	DB01192	Y
DB00384	DB00497	Y
DB00384	DB00844	Y
DB00384	DB00295	Y
DB00384	DB00333	Y
DB00384	DB00854	Y
DB00384	DB00328	Y
DB00384	DB00327	Y
DB00384	DB00956	Y
DB00384	DB01355	Y
DB00384	DB01354	Y
DB00384	DB01109	Y
DB00384	DB00813	Y
DB00384	DB00476	Y
DB00384	DB01395	Y
DB00384	DB01119	Y
DB00384	DB00318	Y
DB00384	DB08907	Y
DB00384	DB00611	Y
DB00384	DB01353	Y
DB00384	DB00237	Y
DB00384	DB00921	Y
DB01162	DB00418	Y
DB01162	DB00073	Y
DB01162	DB00734	Y
DB01162	DB00794	Y
DB01162	DB00806	Y
DB01162	DB00312	Y
DB01162	DB00401	Y
DB01162	DB00393	Y
DB01162	DB00270	Y
DB01162	DB01355	Y
DB01162	DB01354	Y
DB01162	DB01023	Y
DB01162	DB00476	Y
DB01162	DB01119	Y
DB01162	DB01353	Y
DB01162	DB00237	Y
DB01162	DB00381	Y
DB00966	DB00418	Y
DB00966	DB00073	Y
DB00966	DB00734	Y
DB00966	DB00794	Y
DB00966	DB00806	Y
DB00966	DB00312	Y
DB00966	DB01356	Y
DB00966	DB01355	Y
DB00966	DB01354	Y
DB00966	DB01109	Y
DB00966	DB00476	Y
DB00966	DB01119	Y
DB00966	DB08907	Y
DB00966	DB01353	Y
DB00966	DB00237	Y
DB00421	DB00193	Y
DB00421	DB06204	Y
DB00421	DB00708	Y
DB00421	DB00418	Y
DB00421	DB00073	Y
DB00421	DB00734	Y
DB00421	DB00899	Y
DB00421	DB00794	Y
DB00421	DB00454	Y
DB00421	DB00806	Y
DB00421	DB00312	Y
DB00421	DB01192	Y
DB00421	DB00497	Y
DB00421	DB00844	Y
DB00421	DB00295	Y
DB00421	DB00333	Y
DB00421	DB00854	Y
DB00421	DB00327	Y
DB00421	DB00956	Y
DB00421	DB01355	Y
DB00421	DB01354	Y
DB00421	DB01109	Y
DB00421	DB00813	Y
DB00421	DB00476	Y
DB00421	DB01395	Y
DB00421	DB01119	Y
DB00421	DB00318	Y
DB00421	DB08907	Y
DB00421	DB00611	Y
DB00421	DB01353	Y
DB00421	DB00237	Y
DB00421	DB00921	Y
DB00421	DB00594	Y
DB00489	DB00418	Y
DB00489	DB08877	Y
DB00489	DB00073	Y
DB00489	DB00794	Y
DB00489	DB00806	Y
DB00489	DB00312	Y
DB00489	DB00834	Y
DB00489	DB01355	Y
DB00489	DB01354	Y
DB00489	DB08868	Y
DB00489	DB00476	Y
DB00489	DB00975	Y
DB00489	DB01119	Y
DB00489	DB01353	Y
DB00489	DB00237	Y
DB00457	DB00418	Y
DB00457	DB00073	Y
DB00457	DB00734	Y
DB00457	DB00794	Y
DB00457	DB00806	Y
DB00457	DB00312	Y
DB00457	DB00401	Y
DB00457	DB00393	Y
DB00457	DB00270	Y
DB00457	DB01355	Y
DB00457	DB01354	Y
DB00457	DB01023	Y
DB00457	DB00476	Y
DB00457	DB01119	Y
DB00457	DB01353	Y
DB00457	DB00237	Y
DB00457	DB00381	Y
DB00960	DB00418	Y
DB00960	DB08877	Y
DB00960	DB00073	Y
DB00960	DB00734	Y
DB00960	DB00794	Y
DB00960	DB00806	Y
DB00960	DB00312	Y
DB00960	DB01355	Y
DB00960	DB01354	Y
DB00960	DB08868	Y
DB00960	DB00476	Y
DB00960	DB00280	Y
DB00960	DB00975	Y
DB00960	DB01119	Y
DB00960	DB01353	Y
DB00960	DB00237	Y
DB00960	DB01238	Y
DB00692	DB00073	Y
DB00692	DB00806	Y
DB00692	DB00401	Y
DB00692	DB00393	Y
DB00692	DB00270	Y
DB00692	DB01023	Y
DB00692	DB01119	Y
DB00692	DB00381	Y
DB00925	DB00073	Y
DB00925	DB00806	Y
DB00925	DB00401	Y
DB00925	DB00393	Y
DB00925	DB00270	Y
DB00925	DB01023	Y
DB00925	DB01119	Y
DB00925	DB00381	Y
DB01359	DB00418	Y
DB01359	DB08877	Y
DB01359	DB00073	Y
DB01359	DB00734	Y
DB01359	DB00794	Y
DB01359	DB00806	Y
DB01359	DB00312	Y
DB01359	DB01355	Y
DB01359	DB01354	Y
DB01359	DB08868	Y
DB01359	DB00476	Y
DB01359	DB00280	Y
DB01359	DB00975	Y
DB01359	DB01119	Y
DB01359	DB01353	Y
DB01359	DB00237	Y
DB00401	DB00418	Y
DB00401	DB00073	Y
DB00401	DB00734	Y
DB00401	DB00794	Y
DB00401	DB01100	Y
DB00401	DB00806	Y
DB00401	DB00312	Y
DB00401	DB01149	Y
DB00401	DB00834	Y
DB00401	DB01397	Y
DB00401	DB00956	Y
DB00401	DB01355	Y
DB00401	DB01354	Y
DB00401	DB00476	Y
DB00401	DB00590	Y
DB00401	DB01119	Y
DB00401	DB01254	Y
DB00401	DB00758	Y
DB00401	DB01353	Y
DB00401	DB00237	Y
DB00401	DB01238	Y
DB00393	DB00418	Y
DB00393	DB00073	Y
DB00393	DB00734	Y
DB00393	DB00794	Y
DB00393	DB00806	Y
DB00393	DB00312	Y
DB00393	DB00834	Y
DB00393	DB01397	Y
DB00393	DB01355	Y
DB00393	DB01354	Y
DB00393	DB00472	Y
DB00393	DB00476	Y
DB00393	DB00590	Y
DB00393	DB01119	Y
DB00393	DB01254	Y
DB00393	DB00758	Y
DB00393	DB01353	Y
DB00393	DB00237	Y
DB01115	DB00541	Y
DB01115	DB00418	Y
DB01115	DB00073	Y
DB01115	DB00734	Y
DB01115	DB00794	Y
DB01115	DB01100	Y
DB01115	DB00806	Y
DB01115	DB00312	Y
DB01115	DB00834	Y
DB01115	DB00956	Y
DB01115	DB01355	Y
DB01115	DB01354	Y
DB01115	DB00472	Y
DB01115	DB00476	Y
DB01115	DB01119	Y
DB01115	DB01254	Y
DB01115	DB00758	Y
DB01115	DB01353	Y
DB01115	DB00237	Y
DB01115	DB01238	Y
DB04861	DB00208	Y
DB04861	DB00679	Y
DB04861	DB00418	Y
DB04861	DB08877	Y
DB04861	DB00073	Y
DB04861	DB00734	Y
DB04861	DB00468	Y
DB04861	DB00420	Y
DB04861	DB00794	Y
DB04861	DB00806	Y
DB04861	DB00312	Y
DB04861	DB00715	Y
DB04861	DB04868	Y
DB04861	DB01403	Y
DB04861	DB00333	Y
DB04861	DB00458	Y
DB04861	DB01355	Y
DB04861	DB01354	Y
DB04861	DB00502	Y
DB04861	DB00472	Y
DB04861	DB08868	Y
DB04861	DB00476	Y
DB04861	DB00280	Y
DB04861	DB00975	Y
DB04861	DB01119	Y
DB04861	DB01151	Y
DB04861	DB00363	Y
DB04861	DB01242	Y
DB04861	DB00477	Y
DB04861	DB00608	Y
DB04861	DB00482	Y
DB04861	DB01353	Y
DB04861	DB00237	Y
DB01203	DB00418	Y
DB01203	DB08877	Y
DB01203	DB00073	Y
DB01203	DB00734	Y
DB01203	DB00794	Y
DB01203	DB00806	Y
DB01203	DB00312	Y
DB01203	DB01355	Y
DB01203	DB01354	Y
DB01203	DB08868	Y
DB01203	DB00476	Y
DB01203	DB00280	Y
DB01203	DB00975	Y
DB01203	DB01119	Y
DB01203	DB01353	Y
DB01203	DB00237	Y
DB00691	DB00697	Y
DB00691	DB00877	Y
DB00691	DB00418	Y
DB00691	DB01398	Y
DB00691	DB00073	Y
DB00691	DB00734	Y
DB00691	DB00794	Y
DB00691	DB00806	Y
DB00691	DB00312	Y
DB00691	DB00834	Y
DB00691	DB01356	Y
DB00691	DB01355	Y
DB00691	DB01354	Y
DB00691	DB01109	Y
DB00691	DB00476	Y
DB00691	DB01119	Y
DB00691	DB08907	Y
DB00691	DB01353	Y
DB00691	DB00237	Y
DB00691	DB06692	Y
DB00691	DB00945	Y
DB00968	DB00418	Y
DB00968	DB08877	Y
DB00968	DB00073	Y
DB00968	DB00734	Y
DB00968	DB01367	Y
DB00968	DB00794	Y
DB00968	DB00806	Y
DB00968	DB00312	Y
DB00968	DB00370	Y
DB00968	DB01356	Y
DB00968	DB01355	Y
DB00968	DB01354	Y
DB00968	DB00476	Y
DB00968	DB01119	Y
DB00968	DB01353	Y
DB00968	DB00237	Y
DB00722	DB00697	Y
DB00722	DB00877	Y
DB00722	DB00418	Y
DB00722	DB01398	Y
DB00722	DB00073	Y
DB00722	DB00734	Y
DB00722	DB00794	Y
DB00722	DB00806	Y
DB00722	DB00312	Y
DB00722	DB01356	Y
DB00722	DB01355	Y
DB00722	DB01354	Y
DB00722	DB01109	Y
DB00722	DB00476	Y
DB00722	DB01119	Y
DB00722	DB08907	Y
DB00722	DB01353	Y
DB00722	DB00237	Y
DB00722	DB06692	Y
DB00722	DB00945	Y
DB00598	DB00277	Y
DB00598	DB00418	Y
DB00598	DB08877	Y
DB00598	DB00073	Y
DB00598	DB00734	Y
DB00598	DB00794	Y
DB00598	DB00806	Y
DB00598	DB00312	Y
DB00598	DB01577	Y
DB00598	DB01355	Y
DB00598	DB01354	Y
DB00598	DB08868	Y
DB00598	DB00476	Y
DB00598	DB00280	Y
DB00598	DB00975	Y
DB00598	DB01119	Y
DB00598	DB00201	Y
DB00598	DB01353	Y
DB00598	DB00237	Y
DB00598	DB00289	Y
DB00598	DB01223	Y
DB00270	DB00418	Y
DB00270	DB00073	Y
DB00270	DB00734	Y
DB00270	DB00794	Y
DB00270	DB01100	Y
DB00270	DB00806	Y
DB00270	DB00312	Y
DB00270	DB00834	Y
DB00270	DB01397	Y
DB00270	DB00956	Y
DB00270	DB01355	Y
DB00270	DB01354	Y
DB00270	DB00476	Y
DB00270	DB00590	Y
DB00270	DB01119	Y
DB00270	DB01254	Y
DB00270	DB00758	Y
DB00270	DB01353	Y
DB00270	DB00237	Y
DB00270	DB01238	Y
DB01029	DB00418	Y
DB01029	DB00073	Y
DB01029	DB00734	Y
DB01029	DB00794	Y
DB01029	DB01100	Y
DB01029	DB00806	Y
DB01029	DB00312	Y
DB01029	DB01356	Y
DB01029	DB00956	Y
DB01029	DB01355	Y
DB01029	DB01354	Y
DB01029	DB01109	Y
DB01029	DB00476	Y
DB01029	DB01119	Y
DB01029	DB01136	Y
DB01029	DB08907	Y
DB01029	DB01353	Y
DB01029	DB00237	Y
DB01029	DB01238	Y
DB01275	DB00500	Y
DB01275	DB01600	Y
DB01275	DB00605	Y
DB01275	DB00418	Y
DB01275	DB00073	Y
DB01275	DB00734	Y
DB01275	DB00794	Y
DB01275	DB00554	Y
DB01275	DB01100	Y
DB01275	DB00806	Y
DB01275	DB00312	Y
DB01275	DB00991	Y
DB01275	DB00788	Y
DB01275	DB00461	Y
DB01275	DB00814	Y
DB01275	DB00784	Y
DB01275	DB00465	Y
DB01275	DB01009	Y
DB01275	DB00328	Y
DB01275	DB01050	Y
DB01275	DB00956	Y
DB01275	DB01355	Y
DB01275	DB01354	Y
DB01275	DB00573	Y
DB01275	DB00749	Y
DB01275	DB00476	Y
DB01275	DB00861	Y
DB01275	DB01119	Y
DB01275	DB00482	Y
DB01275	DB01353	Y
DB01275	DB00237	Y
DB01275	DB01238	Y
DB01018	DB01041	Y
DB01018	DB06204	Y
DB01018	DB00418	Y
DB01018	DB08877	Y
DB01018	DB00268	Y
DB01018	DB00073	Y
DB01018	DB00734	Y
DB01018	DB00794	Y
DB01018	DB00806	Y
DB01018	DB00312	Y
DB01018	DB01149	Y
DB01018	DB00370	Y
DB01018	DB00834	Y
DB01018	DB01403	Y
DB01018	DB00956	Y
DB01018	DB01355	Y
DB01018	DB01354	Y
DB01018	DB00476	Y
DB01018	DB01119	Y
DB01018	DB01254	Y
DB01018	DB01353	Y
DB01018	DB00237	Y
DB01018	DB00921	Y
DB01023	DB00418	Y
DB01023	DB00073	Y
DB01023	DB00734	Y
DB01023	DB00794	Y
DB01023	DB01100	Y
DB01023	DB00806	Y
DB01023	DB00312	Y
DB01023	DB00834	Y
DB01023	DB01397	Y
DB01023	DB00956	Y
DB01023	DB01355	Y
DB01023	DB01354	Y
DB01023	DB00476	Y
DB01023	DB00590	Y
DB01023	DB01119	Y
DB01023	DB01254	Y
DB01023	DB00758	Y
DB01023	DB01353	Y
DB01023	DB00237	Y
DB01023	DB01238	Y
DB00590	DB00418	Y
DB00590	DB00073	Y
DB00590	DB00734	Y
DB00590	DB00794	Y
DB00590	DB00806	Y
DB00590	DB00312	Y
DB00590	DB00834	Y
DB00590	DB01355	Y
DB00590	DB01354	Y
DB00590	DB00476	Y
DB00590	DB01119	Y
DB00590	DB01254	Y
DB00590	DB01353	Y
DB00590	DB00237	Y
DB00590	DB00381	Y
DB00343	DB01624	Y
DB00343	DB06684	Y
DB00343	DB00418	Y
DB00343	DB06335	Y
DB00343	DB01398	Y
DB00343	DB08877	Y
DB00343	DB00073	Y
DB00343	DB00734	Y
DB00343	DB00794	Y
DB00343	DB01100	Y
DB00343	DB00337	Y
DB00343	DB00806	Y
DB00343	DB00312	Y
DB00343	DB00497	Y
DB00343	DB00834	Y
DB00343	DB08815	Y
DB00343	DB01356	Y
DB00343	DB00956	Y
DB00343	DB01355	Y
DB00343	DB01354	Y
DB00343	DB08868	Y
DB00343	DB00813	Y
DB00343	DB00476	Y
DB00343	DB01119	Y
DB00343	DB01254	Y
DB00343	DB00758	Y
DB00343	DB00575	Y
DB00343	DB01166	Y
DB00343	DB01353	Y
DB00343	DB00237	Y
DB00343	DB01238	Y
DB00343	DB00945	Y
DB00575	DB01041	Y
DB00575	DB06204	Y
DB00575	DB00418	Y
DB00575	DB08877	Y
DB00575	DB00268	Y
DB00575	DB00073	Y
DB00575	DB00734	Y
DB00575	DB00794	Y
DB00575	DB00806	Y
DB00575	DB00312	Y
DB00575	DB00370	Y
DB00575	DB01403	Y
DB00575	DB00956	Y
DB00575	DB01355	Y
DB00575	DB01354	Y
DB00575	DB00476	Y
DB00575	DB01119	Y
DB00575	DB01353	Y
DB00575	DB00237	Y
DB00575	DB00921	Y
DB00612	DB00418	Y
DB00612	DB08877	Y
DB00612	DB00073	Y
DB00612	DB00734	Y
DB00612	DB00794	Y
DB00612	DB00806	Y
DB00612	DB00312	Y
DB00612	DB00834	Y
DB00612	DB01355	Y
DB00612	DB01354	Y
DB00612	DB08868	Y
DB00612	DB00476	Y
DB00612	DB00280	Y
DB00612	DB00975	Y
DB00612	DB01119	Y
DB00612	DB01254	Y
DB00612	DB01353	Y
DB00612	DB00237	Y
DB00335	DB00418	Y
DB00335	DB08877	Y
DB00335	DB00073	Y
DB00335	DB00734	Y
DB00335	DB00794	Y
DB00335	DB00806	Y
DB00335	DB00312	Y
DB00335	DB01355	Y
DB00335	DB01354	Y
DB00335	DB08868	Y
DB00335	DB00476	Y
DB00335	DB00280	Y
DB00335	DB00975	Y
DB00335	DB01119	Y
DB00335	DB01353	Y
DB00335	DB00237	Y
DB00381	DB00418	Y
DB00381	DB00073	Y
DB00381	DB00734	Y
DB00381	DB00794	Y
DB00381	DB01100	Y
DB00381	DB00806	Y
DB00381	DB00312	Y
DB00381	DB00834	Y
DB00381	DB01397	Y
DB00381	DB00956	Y
DB00381	DB01355	Y
DB00381	DB01354	Y
DB00381	DB00476	Y
DB00381	DB01119	Y
DB00381	DB01254	Y
DB00381	DB00758	Y
DB00381	DB01353	Y
DB00381	DB00237	Y
DB00381	DB01238	Y
