UniProtKB	GENEID
Q9BX84	140803
Q14CN4	140807
Q9BYN0	140809
P60602	140823
Q9BR09	140825
Q96MP5	140831
Q8TBE9	140838
B1AKI9	140862
Q96LM9	140873
P78324	140885
Q96DU9	140886
Q8WXA9	140890
Q96M20	140894
Q8TDR2	140901
Q9H3Y0	140902
Q8TF63	140947
Q96AX9	142678
Q8WTR2	142679
Q8N130	142680
Q8WXK1	142685
A6NK59	142686
Q8WXK4	142689
Q5W064	142910
Q5T2T1	143098
Q68DX3	143162
Q96AJ9	143187
Q5U5R9	143279
Q8TAT2	143282
Q8WW14	143379
Q86Y37	143384
Q86SS6	143425
Q86YD5	143458
Q8WZ69	143501
Q8TCB6	143503
Q6P2D8	143570
Q8N387	143662
P58005	143686
Q7Z3Z4	143689
A6NI28	143872
Q2TBE0	143884
Q7Z4H8	143888
Q6UX15	143903
A6NLP5	143941
Q6IQ23	144100
Q68D10	144108
Q9H205	144125
Q96M86	144132
Q96MT3	144165
Q96NU7	144193
Q8TDB8	144195
Q5I7T1	144245
Q8N3J9	144348
Q86YQ8	144402
A0PK00	144404
Q8TBY9	144406
Q96MS3	144423
Q8N1M1	144453
Q96AV8	144455
Q6KB66	144501
Q96N23	144535
A8K2U0	144568
Q96MD2	144577
Q5U649	144608
Q6WBX8	144715
Q8N4B1	144717
Q8IV20	144811
Q6Y288	145173
Q96NR8	145226
P56915	145258
Q8IW75	145264
Q86XR5	145270
Q8TD10	145282
Q8IZM9	145389
Q86TY3	145407
P0C7T7	145438
Q7Z5M8	145447
Q8N8N7	145482
Q6H9L7	145501
Q6ZU80	145508
Q86TV6	145567
Q96NI6	145581
Q8NCU7	145741
P0CAP1	145781
P0CAP2	145781
Q6EEV4	145781
Q32M92	145858
Q96S86	145864
Q0VG99	145873
Q8WWG1	145957
Q96N35	145978
Q6IQ55	146057
Q8IWY9	146059
A6NNN8	146167
A6NCI4	146177
Q7RTW8	146183
Q8TF47	146198
Q6F5E8	146206
Q17RG1	146212
Q8IZR5	146223
Q8TAZ6	146225
Q3B7T3	146227
Q96M29	146279
Q8N461	146330
Q96LL3	146378
Q6ZMJ4	146433
A1A5D9	146439
A8K8V0	146540
Q3V5L5	146664
Q6ZVM7	146691
Q96N21	146705
Q67FW5	146712
A6NFN3	146713
Q8TDQ1	146722
Q9P225	146754
Q8N1V2	146845
Q96M95	146849
Q2M2E3	146852
Q8IWX7	146862
Q6UXG3	146894
Q86Y91	146909
Q96AY2	146956
Q8N511	147007
Q6UX07	147015
Q693B1	147040
Q6P988	147111
Q8IU68	147138
Q309B1	147166
Q8TF74	147179
Q7Z3Z0	147183
Q8N816	147184
P0DMR2	147199
Q8TD33	147199
Q96B23	147339
Q6UXH8	147372
Q8IUK8	147381
Q3SY17	147407
Q86SJ6	147409
Q8N6D5	147463
Q8J025	147495
W5XKT8	147650
Q8WV37	147657
B6SEH8	147664
Q8NEA5	147685
Q8TF45	147686
Q6P597	147700
Q6UWN0	147719
Q96MR9	147741
Q7Z404	147798
Q8NBT2	147841
Q96B18	147906
Q8N196	147912
Q8N9K5	147929
Q96MN2	147945
Q96NG8	147948
Q96ND8	147949
Q17RN3	147965
Q6ZSI9	147968
Q6ZPD9	147991
A8MUM7	148003
Q8N6N2	148014
Q8IUC6	148022
Q96NL3	148103
Q8IUL8	148113
Q2NL68	148137
O60423	148229
O95057	148252
Q5MCW4	148266
Q5T7P8	148281
Q96LT6	148304
Q8TEY5	148327
Q8N9H9	148345
Q96NU1	148398
Q5VXD3	148418
Q8N6N3	148423
Q86YI8	148479
Q96MV1	148534
Q8IY50	148641
Q8N6G1	148645
Q6ZVN8	148738
Q8N283	148741
Q96GL9	148753
Q8NCR0	148789
Q6GTS8	148811
Q5JQS6	148823
Q8NEW0	148867
Q2M243	148870
Q8NBF1	148979
Q5T871	149018
Q5TC82	149041
Q8TBE1	149111
Q5VSG8	149175
Q5VWK5	149233
Q5VT40	149297
Q8IYI6	149371
Q8N165	149420
Q7Z465	149428
Q8N6F1	149461
Q8IVY1	149466
Q96LX7	149483
Q8N4P6	149499
Q8NEQ6	149563
Q6K0P9	149628
Q0VDE8	149685
Q8TCV5	149708
Q86VX2	149951
P59827	149954
Q6XZB0	149998
Q9NSE7	150000
Q9NSI5	150084
P57059	150094
Q4ZJI4	150159
Q5GH77	150165
Q96NN9	150209
A8MPS7	150223
Q8WYQ4	150248
Q8IWL3	150274
Q8N7B1	150280
Q7Z6W7	150353
Q6NUI6	150356
Q6ICB4	150368
Q8NET5	150372
Q8NG68	150465
Q8IYA6	150468
Q8WW24	150483
Q8NB12	150572
Q8N668	150684
Q8N271	150696
Q8TF61	150726
Q6NUI2	150763
Q6P1L5	150864
Q75VX8	150946
Q3MIT2	150962
A0AUZ9	151050
Q6P1J6	151056
Q569K4	151126
Q4G0M1	151176
Q8N6S5	151188
Q8WXB1	151194
Q562F6	151246
Q53TS8	151254
Q96MF4	151278
Q6PIS1	151295
Q8TDU6	151306
Q96KN4	151354
Q96LZ7	151393
Q7Z4P5	151449
Q8N535	151477
P0C860	151507
Q53RT3	151516
O95045	151531
Q7Z3F1	151556
Q96N46	151613
Q8TDB6	151636
Q96LR4	151647
Q5FBB7	151648
Q5SGD2	151742
Q8IV35	151790
Q8IZ02	151827
Q7Z7J5	151871
Q76M96	151887
Q7Z6A9	151888
Q9NY27	151987
Q8NBI6	152002
Q9H4G4	152007
Q9BZX4	152015
Q7Z7K0	152100
Q6ZWH5	152110
Q8IVM0	152137
Q56P42	152138
Q8IZV2	152189
Q6ZNL6	152273
Q8IWV2	152330
Q5DX21	152404
Q17R98	152485
Q6ZNB6	152518
Q6NVV3	152519
Q6TCH7	152559
A0PJX4	152573
Q8WU76	152579
Q96N16	152789
Q17RF5	152816
Q86Z14	152831
Q6NSI3	152877
Q8N3J5	152926
Q96LM5	152940
Q0VAM2	153020
Q5VWQ8	153090
Q8NBW4	153129
Q495M3	153201
Q1W4C9	153218
Q8IUR6	153222
Q8N960	153241
Q8TBQ9	153339
Q8NDZ6	153396
Q8NEF9	153443
Q8N4S9	153562
Q9BZI1	153572
Q6UXG8	153579
Q6UWY0	153642
Q8N945	153768
Q96MT1	153830
Q6P9H4	154043
Q5VY80	154064
Q8N6K7	154075
Q8TD20	154091
Q6ZNC8	154141
Q8NA58	154197
Q8TC41	154214
Q5VXU1	154215
Q587J8	154288
Q5T3Y7	154442
Q9P0B6	154467
Q96NL0	154661
Q86UQ4	154664
Q8NHM4	154754
Q4VCS5	154796
Q8IY63	154810
Q8NA54	154865
Q96MP8	154881
A2RRL7	155006
Q6IV72	155054
Q400G9	155185
Q8TD06	155465
Q86YV5	157285
Q96S96	157310
Q69YH5	157313
Q6PI78	157378
Q8IZV5	157506
Q86W74	157567
Q56NI9	157570
Q96KN1	157638
Q96NL8	157657
Q7Z7G8	157680
Q86YL5	157695
Q86X53	157697
Q8TCU3	157724
Q8IZJ6	157739
Q8IUQ0	157807
A6NJ46	157848
A8MYU2	157855
Q8IVN8	157869
Q5T5Y3	157922
P0C843	158035
Q7L985	158038
Q6UXC1	158056
Q96MA6	158067
Q8NHH1	158135
Q8IZ41	158158
Q5VTQ0	158219
Q6PF06	158234
Q5T036	158293
Q8IYX7	158297
Q5H8C1	158326
Q5HYC2	158358
A0A1B0GVQ0	158376
Q8TF39	158399
Q5VXU9	158401
Q8WUY3	158471
Q8N7E2	158506
Q6GMR7	158584
Q6ZRI8	158763
Q8N443	158787
Q8N7X4	158809
A6NEN9	158830
Q58HT5	158833
Q6E213	158835
Q96MV8	158866
Q7Z2G1	158983
Q96LI6	159119
Q70EL1	159195
Q8TAU0	159296
Q2M3R5	159371
Q05D60	159989
Q8WXA2	160065
Q8NCR3	160140
Q8N394	160335
Q5QGZ9	160364
Q8IZS7	160365
Q6ZXV5	160418
Q3SY69	160428
Q8N9Z9	160492
Q7Z6J2	160622
Q8N695	160728
Q8NI37	160760
Q8NA47	160762
Q86XP1	160851
Q5T0U0	160857
Q86V85	160897
Q8TAV4	161003
Q8NBD8	161145
Q6ZMZ3	161176
Q86T13	161198
A5D6W6	161247
Q8IYK8	161253
Q3MIR4	161291
Q7Z553	161357
Q86U38	161424
Q05BV3	161436
Q7RTU9	161497
Q8IYX1	161514
Q8WXU2	161582
Q8TE49	161725
Q7Z699	161742
Q8NA03	161835
Q8IX07	161882
Q7Z2V1	162083
Q6P2D0	162239
Q8N957	162282
Q8NA82	162333
Q8IWD5	162387
Q08AF3	162394
Q8N159	162417
Q86VR2	162427
Q6UXU6	162461
Q8TCT1	162466
Q8NET8	162514
Q8NCK7	162515
Q8IUH8	162540
Q8IYD9	162681
Q3SY89	162699
Q8NG57	162699
Q8N9Z0	162963
Q6ZNG1	162966
Q8WUU4	162979
Q8N7K0	163059
Q8NA42	163087
Q9Y6R6	163131
Q8N135	163175
Q8N205	163183
Q8N7Q3	163223
Q8NDQ6	163255
Q32ZL2	163404
Q6P3S1	163486
Q8NFQ8	163590
Q9H496	163590
Q8IU57	163702
Q8N1L4	163720
Q96RK1	163732
Q3ZCV2	163747
Q5T7N3	163782
Q6UVJ0	163786
Q6PJW8	163882
Q6ZT52	163933
A2PYH4	164045
Q86WK9	164091
A2A3L6	164118
Q8N7F7	164153
Q8WUT4	164312
Q3SXZ7	164395
Q8IYX3	164592
Q8IU80	164656
Q6NTF7	164668
Q6ICG8	164684
A6PVC2	164714
Q8N136	164781
Q1L5Z9	164832
Q8IZF5	165082
Q8TDS5	165140
Q6ZUX3	165186
Q6P995	165215
P68543	165324
Q8N1N0	165530
Q8TE96	165545
Q460N3	165631
Q8NHS0	165721
Q702N8	165904
Q8IYW5	165918
Q8NET6	166012
Q7Z3G6	166336
Q8NB90	166378
Q6ZW61	166379
Q8N568	166614
Q8IWK6	166647
P0C091	166752
Q8IVH4	166785
Q6ZTQ3	166824
Q8NHU3	166929
Q7Z3K6	166968
Q86Y33	166979
Q3SY77	167127
Q8IY84	167359
Q8N485	167410
Q8N895	167465
Q8N3Z0	167681
Q86VQ0	167691
Q7RTU3	167826
Q5SW24	168002
Q03936	168374
Q7Z4T8	168391
Q86TM3	168400
Q7Z6K1	168451
Q8TDX9	168507
Q8NHV1	168537
Q7RTS1	168620
Q8N8U9	168667
Q8IWU4	169026
Q8NFW1	169044
Q8N9S9	169166
Q6ZQW0	169355
Q8NE28	169436
Q8TDN2	169522
Q6ZRP7	169714
Q8NEA6	169792
Q14929	169841
Q5JUX0	169981
Q8NA70	170062
Q6PEW1	170261
Q96QS3	170302
Q495W5	170384
Q8WWZ8	170392
Q6NUJ5	170394
Q9BWG4	170463
Q8WTT0	170482
Q9H2U1	170506
Q8WXA8	170572
Q8WWP7	170575
Q96T91	170589
Q8WTP9	170626
Q9UIG5	170679
Q9UIG4	170680
Q8NFP7	170685
Q8TE58	170689
Q8TE57	170690
Q8TE56	170691
Q8TE60	170692
Q8TF08	170712
Q9BZM3	170825
Q8TAE7	170850
Q6NYC8	170954
Q8TF68	171017
Q8TE59	171019
Q8IXJ9	171023
Q9UMS6	171024
Q96L33	171177
P59044	171389
Q8TD23	171392
Q8N0X4	171425
Q6ISU1	171558
Q9Y535	171568
Q8WU67	171586
Q8WY50	191585
Q6ZMB0	192134
Q9BW72	192286
Q717R9	192668
Q9H9G7	192669
Q9HCK5	192670
Q8TAC9	192683
Q7RTV3	195828
Q5VZY2	196051
Q6UWV2	196264
Q96LU5	196294
Q969X0	196383
Q8IVF4	196385
Q8IY45	196394
Q8N9I9	196403
Q6UX53	196410
O60293	196441
Q96G04	196483
Q8IZD4	196513
Q4KMQ2	196527
Q68CP9	196528
Q5VZV1	196541
Q658K8	196549
Q8IW00	196740
Q6QHF9	196743
Q96M60	196951
Q8IUY3	196996
Q8IWV7	197131
C9JE40	197135
Q8NB16	197259
Q96MU6	197320
Q4G176	197322
A4GXA9	197342
Q7RTR2	197358
Q8WV22	197370
Q8IYY4	199221
Q8IX19	199675
Q7L945	199692
Q8N907	199699
Q8WX94	199713
Q86UU5	199720
Q8NFZ8	199731
Q8WU68	199746
Q86XR2	199786
Q5TA78	199834
Q96F25	199857
Q5VWT5	199920
Q5SNT2	199953
Q86W10	199974
Q6NZ36	199990
P0C025	200035
P40222	200081
Q8N7P1	200150
Q5SVJ3	200159
Q6Q759	200162
Q53ET0	200186
Q5T440	200205
P31941	200315
Q8IUX4	200316
Q4G0U5	200373
Q502W6	200403
O43151	200424
Q86XP6	200504
Q86SG2	200539
Q8IW19	200558
Q9Y2I7	200576
Q53RY4	200634
Q86X19	200728
Q7Z698	200734
Q6GMV1	200810
Q6ZVT6	200844
Q8NC69	200845
Q8WWY8	200879
Q3SXY8	200894
Q86XF0	200895
Q70Z44	200909
Q6P5R6	200916
Q86UW1	200931
P0C2W1	200933
Q8IXV7	200942
Q8N307	200958
A8MPY1	200959
Q8N8E3	201134
A6NNS2	201140
Q7Z7K6	201161
Q8NFG4	201163
Q6ZUM4	201176
Q8IZD0	201191
A8MSI8	201229
Q7RTY0	201232
A8MT69	201254
Q8N1S5	201266
Q6PJ69	201292
Q70J99	201294
Q6ZMD2	201305
Q8NCQ5	201456
Q6IQ22	201475
A1YPR0	201501
Q8TCJ2	201595
Q6L8Q7	201626
Q495A1	201633
Q504U0	201725
Q6P9G4	201799
Q96LW4	201973
Q6NXT6	202018
Q86Z20	202243
Q8N3K9	202333
Q8WU08	202374
Q5JU00	202500
Q5VWX1	202559
Q6ZMB5	202915
Q96NA8	203062
P07437	203068
Q6UWB4	203074
P83105	203100
Q8TC27	203102
Q96LT7	203228
Q6TFL3	203238
Q69YI7	203245
Q8IW50	203259
Q8WV48	203260
Q68DC2	203286
Q96L08	203328
Q5H943	203413
Q8WUT9	203427
Q8N8U3	203430
Q7Z2Y5	203447
Q5JSJ4	203522
Q3ZAQ7	203547
Q9Y6F7	203611
Q75V66	203859
Q8IU89	204219
Q8N807	204474
P59045	204801
Q86Z02	204851
Q8NCS7	204962
Q8N944	205147
Q8NCU8	205251
Q8NDZ4	205428
Q96HI0	205564
Q68DE3	205717
Q6Q4G3	206338
Q7Z2H8	206358
Q8N5I4	207063
Q8IVG5	219285
Q8N7J2	219287
Q5T2N8	219293
O75317	219333
Q9H2K0	219402
A8MU46	219537
A0JLT2	219541
A4D1E1	219578
Q9HBA9	219595
Q8IVU9	219621
Q8N2G6	219654
Q5W041	219681
Q8IZJ1	219699
Q6ZVD7	219736
Q2T9J0	219743
P17030	219749
Q96KN9	219770
Q8ND76	219771
Q8IZC4	219790
Q96M53	219793
Q8TAV5	219833
Q96M11	219844
A2RU14	219854
Q8TED4	219855
Q5QJ74	219899
Q6ZRR5	219902
Q7Z2W9	219927
Q8NHX9	219931
Q7Z5L4	219938
Q8NGQ5	219956
Q8WU03	219970
Q2M385	219972
Q8NGJ1	219983
Q96DN2	220001
Q8IXT1	220042
Q8IWF9	220047
Q8WV07	220064
Q8WZ04	220074
Q96E66	220074
Q6UYE1	220107
Q96BD8	220134
Q96M91	220136
Q6PKX4	220164
Q8N100	220202
Q14CZ8	220296
Q86UD1	220323
Q8N998	220388
Q05C16	220416
Q7Z4V0	220929
Q7RTY1	220963
Q8NE31	220965
Q5T0T0	220972
P51991	220988
Q8N9B8	221002
Q6NUK4	221035
Q15652	221037
Q8WVF2	221044
Q5VUB5	221061
Q504Y0	221074
Q8TEA1	221078
Q96KC2	221079
Q8ND94	221091
Q1KMD3	221092
Q96Q83	221120
Q8IX90	221150
Q8IYU8	221154
Q96N96	221178
Q6PEW0	221191
Q7Z4B0	221241
A2VCL2	221262
Q5TCS8	221264
Q5TFE4	221294
Q96NH3	221322
Q7RTV2	221357
Q6U736	221391
Q8IZF3	221393
Q8IZF2	221395
O60522	221400
Q8N319	221416
Q9H1X1	221421
Q9Y530	221443
Q6ZMV9	221458
Q7Z6J4	221472
Q6UXB8	221476
Q6UWU4	221477
Q5T9G4	221481
Q86T20	221491
Q8NC56	221496
Q96C00	221504
Q9Y330	221527
Q96QV6	221613
Q8NB78	221656
Q9BX46	221662
Q8N6D2	221687
Q9C0D0	221692
Q5T4T6	221711
Q8N0U6	221718
Q5TGL8	221749
Q6NSZ9	221785
Q8TCP9	221786
Q8N2E2	221806
Q8IXZ3	221833
Q86VZ6	221895
Q8N158	221914
Q6PJG6	221927
Q7Z5N4	221935
P85037	221937
Q8NCG7	221955
Q9UPZ6	221981
Q7Z7H5	222068
Q8IV56	222171
Q9UFC0	222229
Q8N0U4	222234
Q8NEE6	222235
Q6IQ20	222236
Q9ULK2	222255
Q6ZTQ4	222256
Q8N7W2	222389
Q8N448	222484
Q8IZT8	222537
Q5T6X5	222545
Q8HWS3	222546
Q5T1Q4	222553
Q5T0W9	222584
Q8IV45	222643
Q7Z5Y7	222658
Q8NFP0	222659
Q8TAF8	222662
Q8IX30	222663
Q3MJ62	222696
Q5M9Q1	222698
Q96RJ6	222894
Q6ZVC0	222950
Q7RTT9	222962
Q6ZRS4	223075
O95025	223117
Q8TD08	225689
Q5MJ70	245711
Q96DS6	245802
Q8N8G2	245806
Q8N129	245812
Q8N104	245909
Q8IZN7	245910
Q30KQ9	245913
Q7Z7B8	245939
Q8N8Y2	245972
P78358	246100
Q8NHZ8	246184
Q8NDX2	246213
O60930	246243
Q8WV93	246269
Q96MF2	246329
Q9BY65	246734
Q8IWL8	246744
Q6UW49	246777
Q8NEV9	246778
Q969S2	252969
Q6ZWJ1	252983
Q8NAU1	252995
A8MVW5	253012
Q5HYJ1	253017
Q9H4I8	253190
Q6R327	253260
Q8NFU5	253430
Q8NAP3	253461
Q5SVS4	253512
Q6UWP7	253558
Q8N3J6	253559
Q8IVF6	253650
Q6ZRQ5	253714
Q6P2S7	253724
Q9H4W6	253738
A2RRH5	253769
Q6ZMG9	253782
Q8IXL7	253827
Q7Z739	253943
P0C7M3	253970
Q8WZ19	253980
Q5U4P2	253982
Q6UB28	254042
Q8N309	254050
Q6RI45	254065
Q8N3D4	254102
Q96LI9	254158
Q7Z6M2	254170
Q6ZVT0	254173
Q8NFQ6	254240
Q8N3X6	254251
Q6PI25	254263
Q5T1N1	254268
Q5SRE7	254295
Q6UX98	254359
Q9NXL9	254394
Q86WR7	254427
Q8IVJ1	254428
Q8N635	254528
Q643R3	254531
Q8WV74	254552
Q86SG7	254773
Q58DX5	254827
Q8IYP9	254887
Q5TCM9	254910
Q8IX06	254958
Q8IU99	255022
Q86UU9	255061
Q6XLA1	255082
Q8IU53	255082
Q6ZU64	255101
Q5TGY1	255104
Q8IZK6	255231
Q8NFD2	255239
Q5JQC4	255313
Q6UW88	255324
Q8IZ81	255520
Q96A08	255626
Q17RW2	255631
Q8NBP7	255738
Q6UXI9	255743
Q8WW35	255758
Q8IXQ8	255762
Q8N143	255877
Q8NB59	255928
Q58A45	255967
Q8N7Z5	256006
G3V211	256021
A8TX70	256076
Q6PIF2	256126
Q5HYL7	256130
Q7RTS3	256297
Q8N6N6	256302
Q6ZS86	256356
Q32P44	256364
Q8N228	256380
Q86U17	256394
Q8NDV1	256435
Q8NHS3	256471
Q8N4L1	256472
Q5VWI1	256536
Q86Y26	256646
Q6UWM5	256710
Q96T17	256714
Q3MJ13	256764
Q8IYJ2	256815
A6NGY5	256892
Q8NG41	256933
A2RTY3	256957
Q8TAQ9	256979
Q86VE9	256987
A2A2Y4	257019
Q5SY80	257044
Q8IZ20	257101
Q7Z6I6	257106
Q8N6F7	257144
Q8ND24	257160
Q7Z3B1	257194
P59796	257202
Q8N239	257240
Q765I0	257313
Q8N5C8	257397
Q8N8V4	257629
Q60I27	259173
O14931	259197
Q5SQ64	259215
O43301	259217
Q86VZ5	259230
Q8IZF0	259232
P59022	259234
Q8NEW7	259236
Q96LB2	259249
Q8IZT6	259266
Q8NFC6	259282
Q8NDY4	259283
P59537	259289
P59540	259292
P59544	259296
Q96RQ9	259307
Q5TCQ9	260425
Q8NF86	260429
Q8WXC3	260434
Q8NFU4	260436
O75663	261726
Q8NFT2	261729
O75161	261734
Q8IZS5	266553
Q9UDX4	266629
Q8IZP7	266722
Q8NFP4	266727
P43356	266740
Q8IUM7	266743
Q8IZJ4	266747
Q96NT1	266812
Q6P3X8	267002
Q8N328	267004
P59103	267012
Q8IZQ5	280636
Q8IZJ0	282616
Q8IZI9	282617
Q8IU54	282618
Q8NBQ7	282679
Q9H339	282763
Q8NH18	282775
P0C0E4	282808
Q8TC44	282809
Q5JNZ3	282890
Q8N6V4	282966
Q5VZ66	282973
Q86UX6	282974
Q6QNY1	282991
Q5T481	282996
B1AL46	283008
Q8IYA7	283078
Q8NGP0	283092
Q8NEV1	283106
Q9H2C8	283111
A6NDI0	283116
Q8N413	283130
Q86UU0	283149
Q6PIV2	283150
Q494R4	283152
Q7Z4N8	283208
Q6PF15	283212
Q4G0X4	283219
Q8N4Y2	283229
A6NC98	283234
Q8N5M4	283237
Q8N4F4	283238
Q8N9C0	283284
Q9H209	283297
Q3ZCN5	283310
Q9NR16	283316
Q8NDX6	283337
Q86WH2	283349
Q6L9W6	283358
Q6ZMH5	283375
Q8WW59	283377
Q6QNK2	283383
Q6NUT2	283417
Q6UXN8	283420
Q8N1T3	283446
Q9Y4D8	283450
Q6VAB6	283455
O60361	283458
O43716	283459
Q7Z5P9	283463
Q8IVM7	283487
Q96JM3	283489
Q8N5I3	283518
Q3B8N5	283571
Q52M58	283598
Q6Q0C1	283600
Q6SA08	283629
Q8N128	283635
Q9Y4F5	283638
Q86SG4	283651
Q71RS6	283652
Q2VWP7	283659
Q8N9W4	283685
Q52LJ0	283742
Q86XP0	283748
Q6P050	283807
Q86VI1	283849
Q8N729	283869
Q6PL45	283870
A6NDG6	283871
Q8NBZ0	283899
P0C024	283927
Q494R0	283932
P0CG21	283948
B3SHH9	283953
Q8N7U9	283982
Q7Z6J9	283989
Q2TAC2	284001
Q8WVB3	284004
Q7Z5L0	284013
Q7Z6M3	284021
Q7Z3B3	284058
A8MVW0	284069
Q8N841	284076
Q86SG6	284086
Q7Z7B1	284098
Q8N4C9	284099
Q96QA5	284110
Q86YT5	284111
Q6NZI2	284119
Q8N8Q3	284131
Q641Q3	284207
P25391	284217
Q719H9	284252
Q8N4Q0	284273
A8MTL9	284293
P0C7T4	284293
Q8IVP9	284306
Q8NBB4	284312
Q6UXB2	284340
Q6UWN5	284348
O75864	284352
Q17RQ9	284353
Q6ZN01	284358
Q8IYV9	284359
Q5UCC4	284361
Q9UKQ9	284366
Q8N8J6	284370
Q6ZN19	284371
Q8TC94	284382
Q0D2J5	284390
O43379	284403
Q8N141	284406
Q6UX27	284415
A6NC51	284417
Q8N6C7	284424
Q8N5S1	284427
Q149M9	284434
Q86VD7	284439
P10072	284459
Q8N1Q8	284486
Q5SNV9	284498
Q5TAH2	284525
Q5TCH4	284541
Q5T7R7	284546
Q5T8I3	284611
Q5VXT5	284612
Q8N8Q1	284613
Q69YU3	284615
Q66K80	284618
Q2MKA7	284654
Q5JZY3	284656
P0DPA3	284677
Q5T0L3	284680
Q5BKZ1	284695
Q5XKL5	284697
Q5JXA9	284759
Q8NBC4	284805
Q9UDX3	284904
Q7Z4S9	284948
Q8NC42	284996
Q6UX46	285016
Q6ZP82	285025
Q8IXS8	285172
Q8N2C7	285175
Q6ZNE9	285180
Q4G0W2	285193
Q8IVB4	285195
Q5NDL2	285203
Q9UF33	285220
Q5JPI3	285237
A5X5Y0	285242
Q5HYI8	285282
A2RUB6	285331
Q4G0N8	285335
Q8N3R3	285343
Q8NBK3	285362
Q6P087	285367
Q96FX2	285381
A6NLC5	285382
A0A1B0GVH7	285423
Q6ZWL3	285440
Q8N1N5	285464
Q18PE1	285489
Q495C1	285498
O94915	285527
A1X283	285590
Q8IV33	285600
Q8NGU9	285601
Q8NBA8	285605
Q86T96	285671
Q8N9Q2	285672
Q6NW40	285704
Q8IYX8	285753
Q8IXY8	285755
Q8N8Z6	285761
Q8TC20	285782
E2RYF7	285834
Q8N8W4	285848
Q6UXN2	285852
A6NFQ2	285966
Q96BV0	285971
Q674R7	285973
Q5FWF6	285989
Q5GH73	286046
Q96MF7	286053
Q6ZRV2	286077
Q6ZMJ2	286133
Q8N8D7	286183
Q7Z4L9	286187
Q5IJ48	286204
Q8N9R8	286205
Q6ZRZ4	286223
Q4KMQ1	286262
Q2TAM9	286319
Q8IV03	286343
Q8NB49	286410
P0C1H6	286436
Q96EC8	286451
Q6ZTR5	286464
P0CG34	286527
P0CG35	286527
Q86VZ1	286530
Q86SU0	286676
Q9Y6Q2	286749
Q8IXB3	286753
Q5TKA1	286826
Q8IWR1	286827
P48668	286887
Q8IWZ5	287015
Q8N5X7	317649
Q96BN6	317662
Q8TAC1	317671
Q8NFZ6	317701
Q7Z5H5	317703
Q7Z5H4	317705
Q86YQ2	317716
Q6JEL2	317719
Q86YR6	317754
Q8N1H7	317761
A6NKD9	317762
Q8IUE6	317772
Q8N8A6	317781
Q86TZ1	319089
Q96RI8	319100
Q86Y46	319101
Q86SH2	326340
Q86SQ3	326342
A1L3X4	326343
Q96AX2	326624
Q96EY8	326625
Q86WD7	327657
Q3KNW1	333929
Q71DI3	333932
Q8NBM4	337867
Q6DRA6	337874
Q70JA7	337876
Q3LI63	337975
Q3LI58	337977
Q7RTR0	338321
Q86W26	338322
Q86W24	338323
Q86SG5	338324
Q8IV16	338328
Q8WXI8	338339
Q86WN2	338376
Q96AH8	338382
P59551	338398
A4D250	338436
A1A5B4	338440
Q8TDS4	338442
Q5NUL3	338557
Q7Z418	338567
P61647	338596
Q68J44	338599
Q86TE4	338645
P0DP72	338667
Q4V9L6	338773
Q8N3H0	338811
P0C862	338872
P58304	338917
Q1A5X7	339005
Q2L4Q9	339105
Q96S16	339123
Q6ZTR7	339145
Q3KNT9	339168
Q0P5P2	339210
Q6UWV6	339221
Q6PK04	339230
Q0P5N6	339231
A8MQB3	339263
Q7Z7G2	339302
Q2M3W8	339318
Q3ZCT1	339324
Q86UE3	339327
P60321	339345
Q6ZMM2	339366
Q6UXB4	339390
Q6UY18	339398
Q8TDU9	339403
Q6TDP4	339451
Q5SV17	339453
Q76B58	339479
Q8IWT0	339487
Q6VUC0	339488
Q5SXM1	339500
Q6PIY5	339541
Q49AA0	339559
O43247	339669
Q6IQ16	339745
Q4G0S4	339761
A6NES4	339766
Q6ZSB3	339789
A8MZ97	339804
Q9UFE4	339829
Q8IYA8	339834
Q8NBH2	339855
Q8IVJ8	339883
Q6ZQY3	339896
Q6ZMR5	339967
Q9BZD3	339970
Q8N9V2	339976
Q8N9F0	339983
Q695T7	340024
Q86WV6	340061
Q5FYB1	340075
Q5M8T2	340146
A2A288	340152
Q86YV6	340156
Q86YW5	340205
A6NJT0	340260
Q2UY09	340267
Q2M3G0	340273
Q86UF1	340348
Q8NEM8	340351
Q9NSY0	340371
Q6UXX9	340419
Q5HYW3	340526
Q5HYW2	340527
Q5QGS0	340533
Q86XK7	340547
Q5HYM0	340554
Q6ZR62	340595
Q86X51	340602
Q6V0L0	340665
Q5GFL6	340706
Q8WY41	340719
Q5VYJ5	340895
Q6ZRI0	340990
P59894	341019
Q8IXP5	341032
Q6MZM0	341208
A6NFE2	341346
Q6XYQ8	341359
Q75WM6	341567
Q8NH09	341568
Q5SZK8	341640
A4IF30	341880
Q6ZMI3	342035
Q9NYA3	342096
Q7Z5M5	342125
Q68DA7	342184
A6NNT2	342346
P0C7T5	342371
Q7Z443	342372
Q496F6	342510
Q2TAL5	342527
P0C7P3	342618
Q6ZMT1	342667
A8MZ59	342900
C9J6K1	342918
Q86XU0	342926
A6NLU0	342931
P10073	342945
P60323	342977
Q7Z3Z2	343035
Q5T9S5	343099
Q8NGZ6	343169
A2RUH7	343263
Q6DN72	343413
Q6UVM3	343450
Q2I0M5	343637
O95932	343641
A6NI15	343930
Q6NV74	343990
